"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
465,"2020-03-01 00:15:19.3350","2020-03-01 00:23:04.8650",3325,"E 95 St & 3 Ave",40.7849032,-73.950503,3671,"E 81 St & 2 Ave",40.774779448957275,-73.95427465438843,29190,"Subscriber",1995,1
342,"2020-03-01 00:15:19.3430","2020-03-01 00:21:01.3900",3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,3799,"6 Ave & W 34 St",40.74964,-73.98805,37401,"Subscriber",1999,2
1417,"2020-03-01 00:15:43.1310","2020-03-01 00:39:20.4200",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,34228,"Customer",1999,1
1289,"2020-03-01 00:15:47.5780","2020-03-01 00:37:16.8010",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,39147,"Customer",2000,1
300,"2020-03-01 00:15:54.7200","2020-03-01 00:20:55.0790",2012,"E 27 St & 1 Ave",40.739445,-73.976806,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,15023,"Subscriber",1986,1
259,"2020-03-01 00:15:56.4460","2020-03-01 00:20:16.0390",3545,"Broadway & W 122 St",40.8120562,-73.9612547,3649,"W 129 St & Convent Ave",40.814394437915816,-73.95324736833572,40698,"Subscriber",1990,1
247,"2020-03-01 00:15:58.8130","2020-03-01 00:20:06.7440",406,"Hicks St & Montague St",40.69512845,-73.99595065,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,37706,"Subscriber",1984,1
352,"2020-03-01 00:16:05.4680","2020-03-01 00:21:57.6040",323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,262,"Washington Park",40.6917823,-73.9737299,35174,"Subscriber",1982,1
518,"2020-03-01 00:16:20.0500","2020-03-01 00:24:58.3000",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,2000,"Front St & Washington St",40.70255088,-73.98940236,36086,"Subscriber",1989,1
327,"2020-03-01 00:16:25.1300","2020-03-01 00:21:52.5060",3812,"University Pl & E 14 St",40.734814,-73.992085,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,40883,"Subscriber",1966,1
261,"2020-03-01 00:16:34.2580","2020-03-01 00:20:55.3250",502,"Henry St & Grand St",40.714211,-73.981095,307,"Canal St & Rutgers St",40.71427487,-73.98990025,28467,"Subscriber",1978,1
137,"2020-03-01 00:16:43.4210","2020-03-01 00:19:00.6840",245,"Myrtle Ave & St Edwards St",40.69327018,-73.97703874,119,"Park Ave & St Edwards St",40.69608941,-73.97803415,31786,"Subscriber",1963,1
413,"2020-03-01 00:16:56.4480","2020-03-01 00:23:49.6420",3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,15350,"Subscriber",1996,2
387,"2020-03-01 00:17:13.0710","2020-03-01 00:23:40.1950",247,"Perry St & Bleecker St",40.73535398,-74.00483091,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,33106,"Subscriber",1990,1
458,"2020-03-01 00:17:31.7250","2020-03-01 00:25:10.0180",323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,298,"3 Ave & Schermerhorn St",40.68683208,-73.9796772,34417,"Subscriber",1988,2
1301,"2020-03-01 00:17:37.4830","2020-03-01 00:39:19.4020",3815,"E 51 St & 2 Ave",40.755293,-73.967641,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,17795,"Subscriber",1993,1
452,"2020-03-01 00:17:42.4900","2020-03-01 00:25:14.5650",3724,"7 Ave & Central Park South",40.7667405590595,-73.9790689945221,3160,"Central Park West & W 76 St",40.77896784,-73.97374737,28975,"Subscriber",1999,1
1103,"2020-03-01 00:17:50.7530","2020-03-01 00:36:14.0750",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,36885,"Subscriber",1976,1
378,"2020-03-01 00:17:57.7030","2020-03-01 00:24:16.3350",332,"Cherry St",40.71219906,-73.97948148,341,"Stanton St & Mangin St",40.71782143,-73.97628939,34923,"Subscriber",2000,1
327,"2020-03-01 00:18:03.5760","2020-03-01 00:23:31.0700",479,"9 Ave & W 45 St",40.76019252,-73.9912551,533,"Broadway & W 38 St",40.75299641,-73.98721619,42284,"Subscriber",1979,1
92,"2020-03-01 00:18:08.4350","2020-03-01 00:19:40.7120",120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168,289,"Monroe St & Classon Ave",40.6845683,-73.95881081,19126,"Subscriber",1938,2
1006,"2020-03-01 00:18:22.1910","2020-03-01 00:35:08.8880",307,"Canal St & Rutgers St",40.71427487,-73.98990025,3082,"Hope St & Union Ave",40.71167351,-73.95141312,40446,"Subscriber",1994,1
1139,"2020-03-01 00:18:27.3290","2020-03-01 00:37:26.6080",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,28558,"Subscriber",1989,1
306,"2020-03-01 00:18:32.9310","2020-03-01 00:23:39.3770",3708,"W 13 St & 5 Ave",40.735445,-73.99431,247,"Perry St & Bleecker St",40.73535398,-74.00483091,41955,"Subscriber",1992,1
1368,"2020-03-01 00:18:35.6310","2020-03-01 00:41:23.7320",490,"8 Ave & W 33 St",40.751551,-73.993934,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,18907,"Subscriber",1986,1
302,"2020-03-01 00:19:02.8100","2020-03-01 00:24:05.2530",474,"5 Ave & E 29 St",40.7451677,-73.98683077,497,"E 17 St & Broadway",40.73704984,-73.99009296,31469,"Subscriber",1969,1
263,"2020-03-01 00:19:03.2770","2020-03-01 00:23:26.7780",349,"Rivington St & Ridge St",40.71850211,-73.98329859,317,"E 6 St & Avenue B",40.72453734,-73.98185424,40375,"Subscriber",1995,1
1324,"2020-03-01 00:19:07.9410","2020-03-01 00:41:12.1890",261,"Johnson St & Gold St",40.69474881,-73.98362464,3046,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,41636,"Subscriber",1966,1
336,"2020-03-01 00:19:08.8910","2020-03-01 00:24:45.0890",3522,"37 St & 24 Ave",40.7701477,-73.9120938,3600,"31 Ave & Steinway St",40.7611488,-73.9170071,35147,"Subscriber",1986,1
1398,"2020-03-01 00:19:13.8420","2020-03-01 00:42:32.2830",3232,"Bond St & Fulton St",40.68962188790333,-73.98304268717766,301,"E 2 St & Avenue B",40.72217444,-73.98368779,27507,"Subscriber",1986,1
361,"2020-03-01 00:19:14.2080","2020-03-01 00:25:15.2290",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,40259,"Subscriber",1983,1
1339,"2020-03-01 00:19:20.4780","2020-03-01 00:41:40.3600",490,"8 Ave & W 33 St",40.751551,-73.993934,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,31111,"Customer",1990,2
1063,"2020-03-01 00:19:20.9150","2020-03-01 00:37:04.6240",3735,"W 30 St & 10 Ave",40.752694,-74.002353,247,"Perry St & Bleecker St",40.73535398,-74.00483091,34303,"Customer",1995,1
653,"2020-03-01 00:19:21.1430","2020-03-01 00:30:14.6930",373,"Willoughby Ave & Walworth St",40.69331716,-73.95381995,416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,28635,"Subscriber",1981,2
250,"2020-03-01 00:19:26.8830","2020-03-01 00:23:37.1760",3848,"Suydam St & Broadway",40.69544,-73.93223,3879,"Broadway & Madison St",40.68822,-73.91966,38723,"Subscriber",1990,1
310,"2020-03-01 00:19:31.2810","2020-03-01 00:24:42.1100",239,"Willoughby St & Fleet St",40.69196566,-73.9813018,419,"Carlton Ave & Park Ave",40.69580705,-73.97355569,18728,"Subscriber",1993,2
1835,"2020-03-01 00:19:41.5200","2020-03-01 00:50:17.5040",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,36387,"Subscriber",1999,1
595,"2020-03-01 00:19:49.9030","2020-03-01 00:29:45.4520",3740,"W Broadway & W Houston St",40.726378,-74.000472,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,20996,"Subscriber",1984,0
403,"2020-03-01 00:19:56.4740","2020-03-01 00:26:40.2680",490,"8 Ave & W 33 St",40.751551,-73.993934,3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,38513,"Subscriber",1991,1
1539,"2020-03-01 00:19:56.6860","2020-03-01 00:45:36.5590",3842,"Bushwick Ave & Dekalb Ave",40.69502,-73.92825,3399,"7 St & 3 Ave",40.67260298150126,-73.98983001708984,35279,"Subscriber",1990,1
292,"2020-03-01 00:20:02.6310","2020-03-01 00:24:54.9380",359,"E 47 St & Park Ave",40.75510267,-73.97498696,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,28326,"Subscriber",1988,1
489,"2020-03-01 00:20:34.2050","2020-03-01 00:28:43.5080",3119,"Vernon Blvd & 50 Ave",40.74232744,-73.95411749,3117,"Franklin St & Dupont St",40.73564,-73.95866,40137,"Subscriber",1987,2
154,"2020-03-01 00:20:40.7760","2020-03-01 00:23:15.2680",250,"Lafayette St & Jersey St",40.72456089,-73.99565293,3740,"W Broadway & W Houston St",40.726378,-74.000472,18097,"Subscriber",1989,1
551,"2020-03-01 00:22:14.0890","2020-03-01 00:31:25.2320",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,17523,"Customer",1997,1
1730,"2020-03-01 00:22:18.9620","2020-03-01 00:51:09.2340",315,"South St & Gouverneur Ln",40.70355377,-74.00670227,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,37001,"Subscriber",1986,2
350,"2020-03-01 00:22:22.0850","2020-03-01 00:28:12.7860",3052,"Lewis Ave & Madison St",40.686312,-73.935775,3048,"Putnam Ave & Nostrand Ave",40.68402,-73.94977,28696,"Subscriber",1986,1
777,"2020-03-01 00:22:26.6580","2020-03-01 00:35:24.4910",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,35350,"Customer",1996,1
242,"2020-03-01 00:22:33.0520","2020-03-01 00:26:36.0160",307,"Canal St & Rutgers St",40.71427487,-73.98990025,308,"St James Pl & Oliver St",40.71307916,-73.99851193,35336,"Subscriber",1999,2
280,"2020-03-01 00:22:47.3400","2020-03-01 00:27:27.4900",393,"E 5 St & Avenue C",40.72299208,-73.97995466,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,40268,"Subscriber",1975,1
255,"2020-03-01 00:23:19.2020","2020-03-01 00:27:34.6760",3537,"Carlton Ave & Dean St",40.6809741,-73.9710097,241,"DeKalb Ave & S Portland Ave",40.68981035,-73.97493121,39588,"Subscriber",1989,0
716,"2020-03-01 00:23:23.3500","2020-03-01 00:35:19.9910",328,"Watts St & Greenwich St",40.72405549,-74.00965965,360,"William St & Pine St",40.70717936,-74.00887308,15195,"Subscriber",1990,1
1404,"2020-03-01 00:23:46.3510","2020-03-01 00:47:10.9550",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,127,"Barrow St & Hudson St",40.73172428,-74.00674436,40877,"Subscriber",1973,1
791,"2020-03-01 00:23:47.3180","2020-03-01 00:36:58.6260",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,3739,"Perry St & Greenwich Ave",40.735918,-74.000939,41040,"Subscriber",1978,1
384,"2020-03-01 00:24:14.2350","2020-03-01 00:30:38.7530",531,"Forsyth St & Broome St",40.71893904,-73.99266288,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,41204,"Subscriber",1982,1
633,"2020-03-01 00:24:37.2240","2020-03-01 00:35:10.2610",519,"Pershing Square North",40.751873,-73.977706,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,40965,"Subscriber",1963,1
463,"2020-03-01 00:24:52.7870","2020-03-01 00:32:36.6160",330,"Reade St & Broadway",40.71450451,-74.00562789,311,"Norfolk St & Broome St",40.7172274,-73.98802084,27788,"Subscriber",1999,1
454,"2020-03-01 00:25:06.9590","2020-03-01 00:32:41.9440",330,"Reade St & Broadway",40.71450451,-74.00562789,311,"Norfolk St & Broome St",40.7172274,-73.98802084,34083,"Subscriber",1968,1
815,"2020-03-01 00:25:11.8790","2020-03-01 00:38:47.4110",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,29413,"Subscriber",1998,2
613,"2020-03-01 00:25:13.3390","2020-03-01 00:35:26.4100",223,"W 13 St & 7 Ave",40.73781509,-73.99994661,394,"E 9 St & Avenue C",40.72521311,-73.97768752,34005,"Subscriber",1982,1
371,"2020-03-01 00:25:28.7590","2020-03-01 00:31:40.3410",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,42023,"Subscriber",1988,2
584,"2020-03-01 00:25:34.5170","2020-03-01 00:35:19.2460",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,39760,"Subscriber",1964,1
481,"2020-03-01 00:25:38.4340","2020-03-01 00:33:39.8920",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,36030,"Subscriber",1984,1
328,"2020-03-01 00:25:38.5090","2020-03-01 00:31:06.9030",3866,"Wilson Ave & Moffat St",40.68906,-73.90506,3872,"Hancock St & Wyckoff Ave",40.6972,-73.90674,27416,"Customer",1994,0
313,"2020-03-01 00:25:45.2610","2020-03-01 00:30:58.8890",497,"E 17 St & Broadway",40.73704984,-73.99009296,540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,21089,"Subscriber",1992,1
87,"2020-03-01 00:25:46.3770","2020-03-01 00:27:14.1630",3418,"Plaza St West & Flatbush Ave",40.6750207,-73.97111473,3346,"Berkeley Pl & 7 Ave",40.675146838709786,-73.97523209452629,27666,"Subscriber",1971,2
439,"2020-03-01 00:25:47.0280","2020-03-01 00:33:06.8280",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,18051,"Subscriber",1996,2
1608,"2020-03-01 00:25:50.0500","2020-03-01 00:52:38.6760",3799,"6 Ave & W 34 St",40.74964,-73.98805,376,"John St & William St",40.70862144,-74.00722156,34058,"Subscriber",1994,2
460,"2020-03-01 00:26:10.7850","2020-03-01 00:33:51.5140",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,29976,"Subscriber",1990,1
1067,"2020-03-01 00:26:32.1290","2020-03-01 00:44:19.6410",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,36937,"Customer",1999,1
1118,"2020-03-01 00:26:38.8320","2020-03-01 00:45:17.1770",504,"1 Ave & E 16 St",40.73221853,-73.98165557,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,36273,"Subscriber",1993,1
604,"2020-03-01 00:26:45.7300","2020-03-01 00:36:50.2920",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,3117,"Franklin St & Dupont St",40.73564,-73.95866,35293,"Subscriber",1977,1
548,"2020-03-01 00:26:45.7690","2020-03-01 00:35:54.4970",465,"Broadway & W 41 St",40.75513557,-73.98658032,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,41365,"Subscriber",1980,1
589,"2020-03-01 00:26:46.7920","2020-03-01 00:36:36.0120",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,3390,"E 109 St & 3 Ave",40.79329668,-73.9432083,41546,"Customer",1994,1
249,"2020-03-01 00:26:59.8870","2020-03-01 00:31:09.6210",468,"Broadway & W 56 St",40.7652654,-73.98192338,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,41128,"Customer",1969,0
264,"2020-03-01 00:27:03.7170","2020-03-01 00:31:28.6170",3420,"Douglass St & 3 Ave",40.6802133,-73.98432695,3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,41785,"Subscriber",1975,1
196,"2020-03-01 00:27:12.1150","2020-03-01 00:30:28.6680",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,40704,"Subscriber",1969,1
189,"2020-03-01 00:27:32.8330","2020-03-01 00:30:42.5490",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,33131,"Customer",1994,1
213,"2020-03-01 00:27:37.4750","2020-03-01 00:31:11.2840",3332,"Degraw St & Hoyt St",40.681990442707026,-73.99079024791718,3315,"Henry St & Degraw St",40.6847514,-73.99917254,39950,"Subscriber",1991,1
461,"2020-03-01 00:27:57.8590","2020-03-01 00:35:39.4080",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,37303,"Subscriber",1986,1
298,"2020-03-01 00:28:04.6040","2020-03-01 00:33:03.3930",3737,"Stanton St & Norfolk St",40.720747,-73.986274,394,"E 9 St & Avenue C",40.72521311,-73.97768752,39894,"Subscriber",1996,2
280,"2020-03-01 00:28:16.5360","2020-03-01 00:32:56.6630",120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168,289,"Monroe St & Classon Ave",40.6845683,-73.95881081,39530,"Subscriber",1938,2
170,"2020-03-01 00:28:31.6800","2020-03-01 00:31:22.0390",3318,"2 Ave & E 96 St",40.7839636,-73.9471673,3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,39928,"Subscriber",1987,1
426,"2020-03-01 00:28:35.7320","2020-03-01 00:35:42.2130",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,36100,"Subscriber",1985,1
574,"2020-03-01 00:28:54.0860","2020-03-01 00:38:28.7730",3150,"E 85 St & York Ave",40.77536905,-73.94803392,3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,35367,"Subscriber",1996,1
213,"2020-03-01 00:28:59.8840","2020-03-01 00:32:33.4470",3592,"Crescent St & Broadway",40.7633589,-73.9286471,3589,"Broadway & 12 St",40.7668,-73.9347774,40503,"Subscriber",1999,1
153,"2020-03-01 00:29:09.0000","2020-03-01 00:31:42.6660",3314,"W 95 St & Broadway",40.7937704,-73.971888,3350,"W 100 St & Broadway",40.7973721,-73.97041192,35332,"Subscriber",1990,1
251,"2020-03-01 00:29:32.4720","2020-03-01 00:33:44.0040",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,238,"Bank St & Washington St",40.7361967,-74.00859207,39247,"Subscriber",1987,1
736,"2020-03-01 00:29:34.3190","2020-03-01 00:41:50.6020",331,"Pike St & Monroe St",40.71173107,-73.99193043,418,"Front St & Gold St",40.70224,-73.982578,41412,"Subscriber",1988,1
573,"2020-03-01 00:29:35.8630","2020-03-01 00:39:09.2470",3812,"University Pl & E 14 St",40.734814,-73.992085,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,39912,"Subscriber",1995,1
279,"2020-03-01 00:29:44.2880","2020-03-01 00:34:23.3780",3469,"India St & West St",40.73181401720966,-73.95995020866394,3105,"N 15 St & Wythe Ave",40.724055,-73.955736,16631,"Subscriber",1991,1
2149,"2020-03-01 00:29:55.2460","2020-03-01 01:05:44.2950",465,"Broadway & W 41 St",40.75513557,-73.98658032,3647,"48 Ave & 30 Pl",40.74128309355993,-73.93725872039794,31937,"Subscriber",1996,1
2171,"2020-03-01 00:30:14.5060","2020-03-01 01:06:26.2370",3348,"Coffey St & Conover St",40.677236,-74.015665,3047,"Halsey St & Tompkins Ave",40.6823687,-73.944118,40214,"Subscriber",1986,1
632,"2020-03-01 00:30:15.7920","2020-03-01 00:40:48.5020",3096,"Union Ave & N 12 St",40.71924,-73.95242,3765,"Bushwick Ave & Stagg St",40.709897,-73.94008,16596,"Customer",1996,1
290,"2020-03-01 00:30:19.4100","2020-03-01 00:35:10.1730",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,504,"1 Ave & E 16 St",40.73221853,-73.98165557,26353,"Customer",1985,1
339,"2020-03-01 00:30:46.6870","2020-03-01 00:36:25.7420",3494,"E 115 St & Lexington Ave",40.797911,-73.9423,3630,"Frederick Douglass Blvd & W 115 St",40.8038654,-73.9559308,33040,"Subscriber",1994,1
332,"2020-03-01 00:30:49.3430","2020-03-01 00:36:22.0500",3288,"E 88 St & 1 Ave",40.778301,-73.9488134,3369,"E 82 St & East End Ave",40.7724607,-73.9468208,18054,"Subscriber",1991,1
206,"2020-03-01 00:31:00.8110","2020-03-01 00:34:27.3930",297,"E 15 St & 3 Ave",40.734232,-73.986923,445,"E 10 St & Avenue A",40.72740794,-73.98142006,38566,"Subscriber",1985,1
280,"2020-03-01 00:31:41.8210","2020-03-01 00:36:21.9640",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,302,"Avenue D & E 3 St",40.72082834,-73.97793172,35750,"Subscriber",1999,1
363,"2020-03-01 00:31:44.8990","2020-03-01 00:37:48.4240",504,"1 Ave & E 16 St",40.73221853,-73.98165557,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,37422,"Subscriber",1986,1
1279,"2020-03-01 00:31:54.4470","2020-03-01 00:53:14.1770",500,"Broadway & W 51 St",40.76228826,-73.98336183,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,38862,"Subscriber",1983,2
945,"2020-03-01 00:32:32.4140","2020-03-01 00:48:18.3380",3139,"E 72 St & Park Ave",40.77118287540658,-73.96409422159195,3168,"Central Park West & W 85 St",40.78472675,-73.96961715,30425,"Subscriber",1971,1
214,"2020-03-01 00:33:04.6950","2020-03-01 00:36:39.5520",3517,"31 St & Hoyt Ave N",40.7711528,-73.9170074,3515,"24 Ave & 26 St",40.774591,-73.918544,39587,"Subscriber",1988,1
343,"2020-03-01 00:33:04.7690","2020-03-01 00:38:48.2450",415,"Pearl St & Hanover Square",40.7047177,-74.00926027,376,"John St & William St",40.70862144,-74.00722156,15989,"Subscriber",1960,1
283,"2020-03-01 00:33:04.7810","2020-03-01 00:37:47.7940",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,285,"Broadway & E 14 St",40.73454567,-73.99074142,40883,"Subscriber",1993,1
261,"2020-03-01 00:33:14.9500","2020-03-01 00:37:36.6970",3731,"W 47 St & 6 Ave",40.758397,-73.98255,3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,27684,"Subscriber",1990,2
1151,"2020-03-01 00:33:25.2040","2020-03-01 00:52:37.1070",3328,"W 100 St & Manhattan Ave",40.795,-73.9645,3499,"2 Ave & E 122 St",40.8006721,-73.9349,36116,"Subscriber",1990,2
470,"2020-03-01 00:33:30.0290","2020-03-01 00:41:20.6080",3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,3905,"4 Ave & E 12 St",40.732647,-73.99011,27917,"Subscriber",1983,2
1984,"2020-03-01 00:33:34.5270","2020-03-01 01:06:38.6130",490,"8 Ave & W 33 St",40.751551,-73.993934,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,40960,"Subscriber",1969,1
644,"2020-03-01 00:33:39.6170","2020-03-01 00:44:23.6840",540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,41977,"Subscriber",1967,1
488,"2020-03-01 00:33:40.5360","2020-03-01 00:41:49.2240",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,38392,"Subscriber",1976,1
215,"2020-03-01 00:33:58.6000","2020-03-01 00:37:33.8640",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,33589,"Subscriber",1993,1
182,"2020-03-01 00:34:02.2460","2020-03-01 00:37:04.6670",3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,224,"Spruce St & Nassau St",40.71146364,-74.00552427,36388,"Customer",1997,1
